tempC,rh,itLoadKW,electricityPrice,waterPrice,carbonFactor,air_feasible,air_energyKWh,air_costUSD,air_carbonKg,air_waterL,air_pue,air_violations,evap_feasible,evap_energyKWh,evap_costUSD,evap_carbonKg,evap_waterL,evap_pue,evap_violations,chill_feasible,chill_energyKWh,chill_costUSD,chill_carbonKg,chill_waterL,chill_pue,chill_violations,bestTechnique
29.3475,30.5080,318.2030,0.1374,2.4637,0.6387,true,639516.0148,347412.9996,1614811.4641,0.0000,1.3386,0,true,77274.0364,278271.9031,1330122.2155,3292768.3584,1.0409,0,true,265787.2242,314151.7752,1416406.8267,3825049.8968,1.1407,0,Evaporative
25.1660,74.1305,1570.5621,0.1487,2.0392,0.4373,true,3024699.0949,1836196.0252,5399903.3382,0.0000,1.3244,0,true,381441.1375,1472526.4759,4495569.8325,14388779.5093,1.0409,0,true,1195298.7248,1612076.5626,4627572.6550,18882996.3236,1.1282,0,Evaporative
39.6692,52.8980,1112.8720,0.1935,1.8098,0.5283,true,2503294.3330,1762607.2767,4813397.6947,0.0000,1.3789,0,true,270272.0735,1358507.8296,3848852.1462,15433919.0624,1.0409,15,true,855553.3389,1480228.7394,3976142.3877,13379174.5278,1.1295,0,ChilledWater
28.2209,77.7238,728.5364,0.1686,1.7205,0.6059,true,1595297.4248,998520.0260,3587525.9524,0.0000,1.3688,0,true,176940.2088,772072.4893,2889755.6300,7409740.4047,1.0409,0,true,570383.7444,851382.6826,3004738.4525,8759364.2636,1.1319,0,Evaporative
40.6904,71.9619,446.2977,0.0650,1.0567,0.5830,true,1004339.4989,237443.5948,2130760.0501,0.0000,1.3789,0,true,108412.3666,186050.9485,1703768.7681,6443014.6064,1.0409,17,true,361045.0008,205423.5562,1792517.6198,5367820.0218,1.1362,0,ChilledWater
30.4150,42.6894,805.6682,0.1806,2.3470,0.5668,true,1665978.7239,1164719.0582,3655591.4131,0.0000,1.3483,0,true,195664.2446,919476.0006,2989359.7977,8648138.2204,1.0409,0,true,627571.8192,1011305.3997,3102737.4215,9685876.3497,1.1312,0,Evaporative
16.4561,32.6256,1904.6792,0.0619,1.2501,0.3241,true,592380.8856,736966.3925,3856923.5057,0.0000,1.0524,0,true,462579.3381,743993.3453,4040860.2159,12051206.0685,1.0409,15,true,1443217.0166,822187.6560,4153114.5448,22899298.7152,1.1276,0,AirEconomizer
23.9595,58.2032,913.2944,0.1294,1.6982,0.6540,true,1225727.3727,860216.5358,4348708.4935,0.0000,1.2260,0,true,221827.1111,743868.1925,3910852.7268,7968258.6241,1.0409,0,true,707598.0513,819992.9162,4051083.3981,10982143.2591,1.1305,0,Evaporative
25.6513,50.2639,1726.9263,0.2411,1.3919,0.6860,true,2779926.5518,3141535.9244,8940247.0636,0.0000,1.2711,0,true,419401.9264,2594732.0031,7754655.4820,15955331.6229,1.0409,0,true,1311253.8571,2831609.5507,7976012.3346,20761520.8285,1.1279,0,Evaporative
35.3084,67.3856,938.5062,0.1362,2.3268,0.3561,true,2111259.9918,1046117.5682,2736162.4708,0.0000,1.3789,0,true,227935.9196,816978.7954,2187865.8460,11722439.6195,1.0409,7,true,726219.1754,892387.0121,2265401.0188,11283897.1954,1.1303,0,ChilledWater
43.7963,84.3657,1495.0159,0.0735,1.5625,0.2913,true,3362907.1583,899832.4212,3564523.4739,0.0000,1.3789,0,true,863852.9064,752979.8795,2996086.6518,23607909.8570,1.0973,24,true,1172786.6018,771622.0031,2945020.3159,18034025.0095,1.1321,0,ChilledWater
16.2626,73.2997,1030.1552,0.2115,1.9755,0.6095,true,652082.0409,1431715.2157,4125376.9574,0.0000,1.1066,0,true,250182.6961,1359606.4517,4110288.7304,6535158.3919,1.0409,15,true,794163.3739,1499579.8747,4250427.0901,12384661.5546,1.1299,0,AirEconomizer
32.9806,89.9848,918.1662,0.0715,1.9102,0.5012,true,2063818.1095,537009.4223,3766431.6811,0.0000,1.3786,0,true,222975.4727,426233.8443,3012219.1433,10877586.1370,1.0409,0,true,710994.9361,465922.4296,3119970.1345,11037393.9799,1.1304,0,Evaporative
42.7604,54.0108,248.3892,0.0807,2.0612,0.4616,true,559026.6570,164085.9618,939124.4750,0.0000,1.3789,0,true,60340.6110,131527.6383,750928.3210,3717188.2775,1.0409,21,true,216420.8339,147707.8563,810090.3668,2991905.1303,1.1467,0,ChilledWater
29.7713,76.4195,1583.8957,0.2306,1.8950,0.7477,true,3506048.0589,2977490.0200,9653843.7817,0.0000,1.3728,0,true,384691.9464,2289686.0317,7753543.4864,16911603.3289,1.0409,0,true,1205270.8213,2497516.4175,7980627.6015,19044498.4304,1.1282,0,Evaporative
38.9621,40.7560,332.9121,0.1192,2.4010,0.3557,true,749079.8163,325054.9675,969740.3032,0.0000,1.3789,0,true,80863.7714,256182.4836,775412.1065,4499412.5898,1.0409,13,true,276824.9509,285878.0636,824186.2483,4003552.2253,1.1400,0,ChilledWater
40.3282,52.7909,1855.4764,0.2221,1.9187,0.3804,true,4174012.6919,3373509.9946,5777763.9589,0.0000,1.3789,0,true,450638.0085,2596807.5183,4619965.3012,26154022.3118,1.0409,15,true,1406752.0938,2815769.2114,4749220.7843,22308541.0090,1.1277,0,ChilledWater
25.2828,54.2793,760.9828,0.0847,0.7276,0.6088,true,1163813.6624,481419.8894,3459757.5023,0.0000,1.2576,0,true,184829.8783,403538.1534,3033366.3552,6950762.3898,1.0409,0,true,594524.2810,445191.1041,3151550.7467,9150369.3641,1.1316,0,Evaporative
42.9524,29.4777,1670.4875,0.2098,0.8369,0.7058,true,3758122.3055,2869547.4718,9653861.5055,0.0000,1.3789,0,true,405724.1364,2186776.9984,7719327.3561,24601756.1990,1.0409,23,true,1281981.1580,2380094.9850,7950607.4160,20108144.2669,1.1292,0,ChilledWater
27.8814,49.4564,250.7372,0.1791,1.2316,0.3052,true,462057.3548,349209.7374,595190.7491,0.0000,1.3105,0,true,60882.2415,280442.2927,500754.9475,2494254.6332,1.0409,0,true,215667.0104,320093.7350,539240.1306,3013289.3076,1.1449,0,Evaporative
42.3144,72.7119,1839.1204,0.1835,0.8051,0.2521,true,4137433.4227,2763143.1727,3795771.8261,0.0000,1.3789,0,true,840945.0528,2180496.2451,3134528.4622,27674964.6717,1.0770,19,true,1408165.5451,2291700.8356,3123661.3710,22137300.9500,1.1290,0,ChilledWater
33.7875,77.4625,418.7386,0.2027,1.3561,0.5253,true,942313.7816,694969.0029,1801474.2400,0.0000,1.3789,0,true,101717.4387,531457.6921,1440470.0162,5041479.4923,1.0409,5,true,340581.4259,592638.4123,1518512.9374,5036315.6974,1.1369,0,ChilledWater
36.4295,87.0548,1553.5817,0.1777,0.6848,0.3089,true,3494910.6079,2259682.3784,3928691.7599,0.0000,1.3789,0,true,710358.3620,1778853.9689,3244295.4833,20263480.5736,1.0770,9,true,1182706.3420,1872891.8811,3233977.2031,18678993.6625,1.1282,0,ChilledWater
20.3279,47.9318,622.7320,0.1489,2.3671,0.4122,true,393863.2768,609389.8232,1686703.3714,0.0000,1.1065,0,true,151257.5171,584398.6159,1680702.5672,4705677.9136,1.0409,9,true,491949.4854,651116.4035,1753133.0711,7488597.6868,1.1330,0,AirEconomizer
37.0895,66.9464,1801.3861,0.0979,1.8098,0.6824,true,4052346.8618,1444168.6770,10063465.1563,0.0000,1.3789,0,true,437501.9071,1132901.6064,8046859.8791,23601887.8632,1.0409,11,true,1366612.8362,1226542.9934,8273837.0885,21658282.5265,1.1278,0,ChilledWater
19.8093,50.8119,711.3981,0.1496,1.8293,0.5998,true,400034.9351,691474.1118,2772876.5429,0.0000,1.0947,0,true,172754.8054,667108.1238,2792745.2139,5264565.0261,1.0409,9,true,557517.0282,740106.6460,2905170.4921,8551111.5470,1.1320,0,AirEconomizer
26.9105,24.0572,425.5253,0.0949,2.4936,0.4478,true,748165.8194,310774.6488,1466441.6856,0.0000,1.2961,0,true,103356.8590,259736.1620,1247499.1146,4069364.9790,1.0409,0,true,345558.3069,291316.0160,1314413.6102,5117066.7508,1.1367,0,Evaporative
40.5243,88.9362,462.4717,0.2078,0.6226,0.2892,true,1040123.5666,786636.6755,1094674.6560,0.0000,1.3789,0,true,267192.2525,630211.1307,920108.6848,6742640.1312,1.0973,17,true,372824.0243,664532.7244,919939.5517,5559072.5166,1.1358,0,ChilledWater
21.4196,51.7735,1293.4472,0.1130,0.6489,0.4474,true,1030464.2798,984111.8066,3896787.9450,0.0000,1.1342,0,true,314135.6559,909812.1028,3788178.0741,10227013.3375,1.0409,7,true,989616.2477,996713.6780,3906730.8399,15550952.8580,1.1289,0,Evaporative
23.0619,47.7151,1718.9126,0.0547,0.9553,0.6592,true,1900303.0642,662134.1374,7980183.3142,0.0000,1.1862,0,true,417485.5101,594851.9312,7417648.6583,14462335.1225,1.0409,0,true,1305488.3975,652795.5337,7629683.7920,20668019.6088,1.1279,0,Evaporative
32.6795,61.8063,624.4704,0.1987,1.0829,0.4577,true,1382092.4863,1011629.2637,2329959.7657,0.0000,1.3727,0,true,151683.3803,774941.2977,1871482.0941,7223305.8197,1.0409,0,true,493263.3151,855665.0967,1952016.3912,7509847.9640,1.1330,0,Evaporative
26.6435,67.7945,629.8847,0.1293,0.5480,0.5379,true,1140257.2993,631012.1188,2625205.2348,0.0000,1.3049,0,true,152984.2395,506679.1427,2218196.6093,6056648.8965,1.0409,0,true,497190.4145,560170.5603,2313215.4578,7573598.7956,1.1329,0,Evaporative
21.8400,30.6418,981.7095,0.1776,1.4335,0.3884,true,847028.3586,1185828.8480,2592904.7342,0.0000,1.1453,0,true,238418.9184,1088965.6926,2496110.4804,7848998.3912,1.0409,5,true,758222.1723,1198176.2041,2582908.8488,11802403.9592,1.1301,0,Evaporative
33.7426,80.0321,1969.1197,0.1179,0.5964,0.3400,true,4429272.3745,1900404.0554,5481355.3014,0.0000,1.3789,0,true,478216.7090,1448737.4793,4382960.4456,23711955.8375,1.0409,5,true,1490962.1905,1575546.9622,4503647.8779,23672808.8055,1.1275,0,ChilledWater
41.7040,85.3359,1159.7784,0.2034,0.7180,0.4328,true,2609056.1330,1930957.0517,4109603.4189,0.0000,1.3789,0,true,670193.7842,1549146.7969,3454237.0429,17380140.3057,1.0973,19,true,893920.2060,1605008.0515,3394575.7320,13950678.0719,1.1298,0,ChilledWater
42.6109,79.7128,837.8136,0.0907,1.6491,0.5916,true,1884627.5633,622419.1140,4057553.3233,0.0000,1.3789,0,true,484115.1001,516405.3070,3410491.5108,12782684.7130,1.0973,21,true,660505.3114,533693.7712,3370691.7292,10088936.4868,1.1328,0,ChilledWater
16.9129,59.0060,1593.4850,0.2447,1.6796,0.3549,true,495629.7387,2436427.2572,3533670.7039,0.0000,1.0524,0,true,387015.2138,2427283.9870,3702186.8957,10380054.1210,1.0409,13,true,1212352.9513,2659419.0057,3810414.9937,19159249.9273,1.1281,0,AirEconomizer
16.4981,28.5547,1162.5229,0.2472,0.7855,0.2727,true,361607.4114,1796094.8739,1980959.0442,0.0000,1.0524,0,true,282354.8831,1782285.0864,2075426.1706,7364083.0901,1.0409,15,true,892552.1489,1953940.9612,2142940.8517,13978432.3449,1.1293,0,AirEconomizer
18.6785,46.2855,775.4263,0.2084,2.3347,0.5337,true,333615.1917,1028990.2848,2635421.8591,0.0000,1.0725,0,true,188344.0180,1011463.7317,2709434.7314,5458025.7235,1.0409,11,true,605283.3987,1120509.5486,2814060.2079,9324621.6372,1.1314,0,AirEconomizer
35.3381,88.7491,1870.5988,0.2208,2.2194,0.6028,true,4208206.3565,3381127.4554,9232250.7577,0.0000,1.3789,0,true,797739.4275,2680781.4120,7589227.3914,23694962.1901,1.0718,7,true,1418034.9848,2828978.3737,7588291.5151,22491293.3929,1.1277,0,ChilledWater
33.1301,57.9807,1301.8394,0.0950,0.9528,0.3796,true,2928727.1374,1012237.5383,4046295.6802,0.0000,1.3789,0,true,316185.4120,778632.9459,3235460.6367,15224958.5399,1.0409,1,true,995915.8139,849584.1395,3336490.3030,15652954.1886,1.1288,0,Evaporative
20.4676,23.0368,666.5168,0.2045,0.7124,0.6788,true,433911.2998,897713.2724,2979989.0950,0.0000,1.1097,0,true,161852.9971,845669.5881,2960921.0613,5036274.8745,1.0409,9,true,524197.1274,934779.9532,3084087.1640,8011354.5060,1.1325,0,AirEconomizer
27.2956,82.2075,1966.2558,0.1548,1.7278,0.2506,true,4265861.0049,2467476.1046,3993991.7488,0.0000,1.3654,0,true,477525.6859,1914614.0888,3225111.7158,19439339.3068,1.0409,0,true,1488864.2204,2088193.1902,3313951.7536,23638808.3619,1.1275,0,Evaporative
25.5525,68.6384,942.0310,0.2372,1.9388,0.7496,true,1685485.5614,1726620.5506,5455972.9355,0.0000,1.3013,0,true,228793.2604,1397998.7858,4622617.0551,8729478.1816,1.0409,0,true,728843.1496,1536613.7708,4786176.1080,11326397.7498,1.1303,0,Evaporative
44.4988,86.3830,1189.4555,0.2479,2.4432,0.3178,true,2675853.0593,2414154.6544,3094578.1269,0.0000,1.3789,0,true,687350.2344,1968005.2080,2601079.2124,19158254.1501,1.0973,24,true,950019.1845,2037056.4572,2566195.2105,14368992.6403,1.1345,0,ChilledWater
37.3146,60.7387,731.4016,0.2361,1.4110,0.7251,true,1645271.9107,1413586.2853,4341866.9389,0.0000,1.3789,0,true,177631.3807,1080650.0152,3471808.1898,9601674.2266,1.0409,11,true,572480.2286,1187616.6540,3609684.7371,8793364.7071,1.1318,0,ChilledWater
41.5318,20.6121,611.9109,0.1190,1.2728,0.7228,true,1376493.8026,596155.5670,3621064.9428,0.0000,1.3789,0,true,148612.1175,461065.1616,2895445.8769,8668538.5393,1.0409,17,true,483806.6757,506791.2797,3021386.7795,7356845.9681,1.1332,0,ChilledWater
37.8862,43.1685,970.0141,0.1780,1.5457,0.2684,true,2182032.9256,1413672.9500,2131572.1719,0.0000,1.3789,0,true,235582.2753,1086924.1404,1704430.2342,12781824.7167,1.0409,11,true,749566.0227,1187920.5265,1763996.3234,11662152.1297,1.1302,0,ChilledWater
33.3501,48.2325,1881.3555,0.0734,1.5136,0.5683,true,4232062.4016,1130980.4471,8752099.3544,0.0000,1.3789,0,true,456913.8846,887118.6295,6998282.3938,22034939.7113,1.0409,3,true,1425901.7935,963788.1138,7193338.3517,22618795.0561,1.1277,0,Evaporative
26.6638,49.9323,1030.5311,0.2170,2.1313,0.4609,true,1748154.6694,1707126.7114,3625753.1815,0.0000,1.2857,0,true,250271.1598,1403050.3147,3109229.1583,9852250.3797,1.0409,0,true,794424.7428,1540238.0780,3215220.4969,12388911.6100,1.1299,0,Evaporative
17.2383,53.5663,343.3079,0.1838,0.9004,0.7016,true,109638.0573,394670.6993,1506643.6772,0.0000,1.0538,0,true,83370.3603,391884.7537,1576381.7890,2267332.7136,1.0409,13,true,284413.7160,442096.9710,1673507.7884,4126803.8331,1.1396,0,AirEconomizer
43.3889,31.3006,995.2840,0.0773,0.6407,0.3124,true,2239287.4339,630277.7988,2546234.5266,0.0000,1.3789,0,true,241742.4353,485286.2686,2035992.4861,14824456.8010,1.0409,24,true,780102.2120,529984.1868,2110031.4554,11989105.8958,1.1320,0,ChilledWater
37.4093,70.2813,1886.3285,0.0700,2.0176,0.5842,true,4243195.2227,1080782.9906,9022067.9714,0.0000,1.3789,0,true,458118.6303,866271.5326,7214154.1318,24980193.3473,1.0409,11,true,1429574.1075,934032.0339,7415082.2991,22678295.8323,1.1277,0,ChilledWater
25.8560,82.3121,776.9379,0.1848,0.5261,0.7048,true,1658862.3784,1158930.6976,4420609.9806,0.0000,1.3596,0,true,188698.8225,891125.0993,3584919.8225,7315769.3131,1.0409,0,true,606327.0968,981013.7868,3723220.7908,9341621.8590,1.1314,0,Evaporative
22.8251,46.1708,1206.4793,0.0769,0.5927,0.5313,true,1248057.0887,646900.5285,4468744.2445,0.0000,1.1742,0,true,293014.9721,579409.6316,4196030.1181,10056609.6449,1.0409,3,true,925078.6505,635508.6855,4330660.4636,14505439.2196,1.1291,0,Evaporative
15.1280,59.7314,221.5261,0.0892,1.8280,0.5681,true,68935.1921,123522.3324,786789.0084,0.0000,1.0524,0,true,53816.1023,124588.0105,824302.9592,1320713.2409,1.0409,17,true,194197.6495,145191.6752,893787.2064,2664784.7614,1.1476,0,AirEconomizer
15.6662,71.6417,1436.9039,0.1235,0.5293,0.2667,true,788861.1942,1150910.8136,2485413.9700,0.0000,1.0925,0,true,348984.5244,1101274.7054,2508410.4541,8843549.2628,1.0409,15,true,1096131.9770,1205785.9626,2584170.4393,17276475.3670,1.1285,0,AirEconomizer
28.4352,55.7562,518.7789,0.1908,0.7365,0.2347,true,995953.9180,777780.9619,957053.4076,0.0000,1.3233,0,true,126013.8719,615697.1410,797439.7234,5265008.5173,1.0409,0,true,414822.9175,683544.2366,835441.3523,6239081.3871,1.1346,0,Evaporative
25.3282,69.7323,838.6390,0.2168,1.0220,0.6131,true,1506367.8139,1406094.8105,3976090.7710,0.0000,1.3026,0,true,203659.7138,1131509.2041,3365571.6440,7714033.1935,1.0409,0,true,651965.2407,1244811.7000,3490887.1265,10081131.5057,1.1310,0,Evaporative
25.0416,73.0910,1804.2349,0.2111,1.3519,0.6035,true,3456407.1448,2990357.3167,8550903.1456,0.0000,1.3227,0,true,438191.1676,2375589.3872,7128053.8038,16450627.5140,1.0409,0,true,1368711.1042,2592377.9232,7329024.6043,21692282.9700,1.1278,0,Evaporative
33.0863,75.0841,1667.7168,0.2121,2.3825,0.6720,true,3751760.6935,2895769.7251,9175777.3207,0.0000,1.3789,0,true,405044.0070,2232806.1200,7337050.7841,19652516.8912,1.0409,1,true,1267446.2314,2430035.8285,7548635.0140,20051761.5699,1.1280,0,Evaporative
43.2822,26.3849,965.9463,0.2467,1.0067,0.2217,true,2173285.7091,1951015.3709,1753394.5000,0.0000,1.3789,0,true,234616.9412,1487186.3194,1402030.2669,14294964.1884,1.0409,24,true,756297.5963,1628749.6075,1453247.4415,11632697.7444,1.1319,0,ChilledWater
15.6482,77.9538,1821.3084,0.0552,0.5000,0.7497,true,1540181.4925,682447.8531,9261506.4656,0.0000,1.1424,0,true,442324.4457,627410.8313,8938331.4536,11227478.5507,1.0409,15,true,1381301.2329,688103.3262,9189676.3696,21896285.6312,1.1277,0,AirEconomizer
17.7062,79.4718,1165.6615,0.2097,1.9359,0.5570,true,1262635.1480,1715757.7100,4557271.3458,0.0000,1.1825,0,true,283077.9783,1525721.7763,4249359.1453,7938285.6225,1.0409,13,true,894638.8752,1678944.1911,4387439.7211,14012432.7884,1.1293,0,ChilledWater
41.6993,27.0740,222.1081,0.0717,1.9609,0.6037,true,499386.5442,130255.9805,1097161.4453,0.0000,1.3789,0,true,53928.6520,104552.5771,877310.8258,3173447.2207,1.0409,19,true,194413.3763,118152.4894,951128.3852,2669034.8168,1.1475,0,ChilledWater
33.8085,26.3599,1850.1853,0.1929,1.2101,0.6854,true,4162084.6693,2921295.0523,10381424.9034,0.0000,1.3789,0,true,449351.5366,2231544.8446,8301105.4729,21726755.8049,1.0409,5,true,1402816.5829,2428221.8735,8533530.9307,22244790.1773,1.1277,0,ChilledWater
24.2501,21.9615,1325.3510,0.0566,2.3582,0.3093,true,1821414.8095,548239.4427,2996603.9011,0.0000,1.2315,0,true,321872.8119,490678.7263,2682919.8786,11568933.3738,1.0409,0,true,1013224.6282,543655.8156,2766173.2863,15933457.8477,1.1288,0,Evaporative
44.1853,46.4848,1663.1893,0.2016,0.4795,0.3139,true,3741423.0740,2745109.5370,4273661.3992,0.0000,1.3789,0,true,403935.8613,2084509.8484,3417268.3597,25562329.9205,1.0409,24,true,1299595.3098,2275157.4899,3527053.3588,20060521.4774,1.1316,0,ChilledWater
43.1067,81.1192,1026.8029,0.1868,1.0356,0.6429,true,2310060.3677,1570164.7097,5404625.3844,0.0000,1.3789,0,true,593382.4168,1265994.2189,4542734.4162,15884163.3146,1.0973,24,true,807839.3563,1314193.8914,4479442.5845,12375264.3452,1.1325,0,ChilledWater
44.1249,61.3706,671.0656,0.1664,0.8205,0.2879,true,1509292.4536,914170.8150,1581583.8609,0.0000,1.3789,0,true,162963.6315,698670.0439,1264656.9852,10443899.3683,1.0409,24,true,542983.4804,770486.1631,1321507.9970,8094275.8860,1.1363,0,ChilledWater
36.1122,37.4898,812.7563,0.1041,1.2287,0.3845,true,1828168.2565,692869.3735,2557887.1938,0.0000,1.3789,0,true,197383.4106,535573.5029,2045319.0525,10200162.7631,1.0409,9,true,632817.8197,586960.1561,2122577.8598,9770877.4585,1.1312,0,ChilledWater
36.6212,60.5379,1888.4855,0.1904,0.6230,0.3056,true,4247966.4317,2944056.7688,4724252.5892,0.0000,1.3789,0,true,458637.9606,2237602.5165,3777570.5122,24339123.2518,1.0409,9,true,1431147.3399,2433793.6945,3882749.7141,22703796.1650,1.1276,0,ChilledWater
44.9456,76.4973,624.5115,0.1218,0.8939,0.4634,true,1405121.0567,623056.3582,2369913.4485,0.0000,1.3789,0,true,360925.5212,504828.7936,1991973.7301,10065652.7749,1.0973,24,true,515690.3766,529121.5704,1986941.5958,7550222.0334,1.1391,0,ChilledWater
16.5982,39.2530,630.1478,0.1961,2.4086,0.4688,true,196031.0169,772123.0339,1846312.3774,0.0000,1.0524,0,true,153059.5355,773382.9285,1934354.8332,4020940.1388,1.0409,15,true,497459.2534,861839.4681,2017198.8117,7577848.8510,1.1329,0,AirEconomizer
31.2151,75.0436,210.0183,0.1728,0.8446,0.4587,true,468277.4905,296263.3545,786576.5594,0.0000,1.3756,0,true,51001.3663,226156.1729,630451.3403,2342086.8051,1.0409,0,true,185507.4732,260442.3469,685810.7875,2524532.9319,1.1488,0,Evaporative
41.7357,89.5309,1924.7690,0.1136,1.7342,0.6029,true,4329872.1866,1790313.7418,9501008.8244,0.0000,1.3789,0,true,1112229.6325,1474997.2215,7985868.3648,28978123.0888,1.0973,19,true,1465061.6216,1512149.5852,7811728.3123,23153952.6127,1.1282,0,ChilledWater
41.3487,41.9335,304.2965,0.0578,1.3543,0.7119,true,684668.4945,143951.4288,1773959.3582,0.0000,1.3789,0,true,73911.7506,114572.8646,1418472.9766,4360757.3319,1.0409,17,true,255573.1024,127761.5209,1513372.9965,3659297.7346,1.1414,0,ChilledWater
42.7113,28.6855,1505.6894,0.1011,1.0959,0.2117,true,3386763.2034,1245950.2156,2608971.5489,0.0000,1.3789,0,true,365664.1679,964710.5219,2086167.3012,22040614.6264,1.0409,21,true,1154769.7087,1046552.4729,2149870.9468,18114933.0968,1.1292,0,ChilledWater
24.3576,41.3590,817.9525,0.1578,2.1302,0.3794,true,1134063.2957,945207.3397,2272703.8821,0.0000,1.2335,0,true,198658.7937,812963.2145,2031454.7874,7202900.0254,1.0409,0,true,636758.9562,897644.3270,2107967.4591,9834628.2901,1.1311,0,Evaporative
38.9023,36.6638,739.5402,0.2007,2.2257,0.6137,true,1663561.5453,1215106.2956,3715229.7307,0.0000,1.3789,0,true,179606.9467,939426.6581,2970742.2327,9954077.6314,1.0409,13,true,578513.7709,1029781.5388,3088086.2372,8891115.9822,1.1318,0,ChilledWater
44.9395,71.2996,1919.5500,0.2484,0.7111,0.5216,true,4317944.1640,3902906.9998,8197074.7025,0.0000,1.3789,0,true,1109175.3815,3127837.3427,6889879.7005,30766797.5826,1.0973,24,true,1521344.9890,3240489.4323,6771188.7658,23198598.8068,1.1335,0,ChilledWater
26.6389,74.4078,1670.2339,0.1221,0.3495,0.3216,true,3447330.7932,1632230.1530,4298016.3321,0.0000,1.3476,0,true,405649.9567,1266360.8412,3516461.0994,16099968.1059,1.0409,0,true,1269281.5168,1380935.5082,3617821.7338,20081511.9580,1.1280,0,Evaporative
15.5901,67.9835,272.7938,0.2003,2.0996,0.4271,true,105508.1096,345732.9875,737040.1006,0.0000,1.0651,0,true,66266.0023,341378.1535,762952.7789,1670194.9760,1.0409,15,true,232232.0267,390644.5560,818097.6591,3281042.8003,1.1433,0,AirEconomizer
35.9549,20.5530,540.1158,0.0957,0.6596,0.7309,true,1215067.8973,423032.9794,3232141.5957,0.0000,1.3789,0,true,131179.8770,323756.8335,2584455.2861,6692281.8924,1.0409,9,true,430552.6870,358299.4011,2704824.9253,6494084.7136,1.1343,0,ChilledWater
25.4012,35.9037,1533.4238,0.1617,2.2045,0.5673,true,2362177.5916,1854568.4436,6504600.1463,0.0000,1.2594,0,true,372424.1295,1563588.1743,5694382.5216,13985777.3294,1.0409,0,true,1167752.7087,1712233.3794,5862831.2030,18436740.5024,1.1283,0,Evaporative
28.4549,72.9084,303.4277,0.1607,0.4485,0.4787,true,654508.1820,394449.3990,1175336.0720,0.0000,1.3635,0,true,73676.5791,302528.1882,950450.7856,3102888.1859,1.0409,0,true,254757.5095,341996.1847,1014168.3799,3646547.5682,1.1415,0,Evaporative
40.0549,50.2932,1123.4203,0.0985,0.6340,0.6543,true,2527150.3781,906314.8894,6017883.8062,0.0000,1.3789,0,true,272841.0499,694121.6874,4811969.7222,15700351.3509,1.0409,15,true,863426.1145,757144.4761,4970540.1057,13506676.1910,1.1294,0,ChilledWater
33.3967,64.3505,1969.3132,0.2455,0.6459,0.2676,true,4430067.5760,3957735.3996,4313700.3571,0.0000,1.3789,0,true,478283.8675,3002688.3581,3449283.9049,23280979.9539,1.0409,3,true,1491228.2168,3267084.5493,3544263.6653,23677058.8609,1.1275,0,Evaporative
37.1589,35.4420,881.5575,0.1214,2.3606,0.2543,true,1983232.5497,876250.7264,1835256.5864,0.0000,1.3789,0,true,214109.4503,688269.4485,1467490.4026,11352186.3326,1.0409,11,true,683982.8890,751194.8810,1520928.2313,10599638.2694,1.1307,0,ChilledWater
41.3843,20.0247,1902.4070,0.1547,1.1045,0.5209,true,4279774.4918,2409348.7347,8113408.7178,0.0000,1.3789,0,true,462046.5594,1848443.3555,6487568.1253,26848815.4165,1.0409,17,true,1441646.5172,2005342.5471,6667856.6642,22873798.3826,1.1276,0,ChilledWater
33.5198,67.7709,1039.5466,0.2447,1.7573,0.2580,true,2338687.6218,2082702.2984,2195521.8747,0.0000,1.3789,0,true,252482.8507,1593918.4472,1755561.9243,12354637.1936,1.0409,3,true,801253.4848,1743890.9400,1815201.8087,12499413.0515,1.1298,0,Evaporative
25.1736,74.0620,1468.6264,0.1074,1.8931,0.4480,true,2829547.1754,1240707.6948,5174278.8277,0.0000,1.3245,0,true,356700.5080,1000551.5794,4307384.0794,13458139.8498,1.0409,0,true,1119746.1953,1097246.0478,4436563.5199,17658980.3567,1.1284,0,Evaporative
16.2145,57.1821,1291.9476,0.1120,0.8943,0.3240,true,401847.0930,903977.5822,2615959.3827,0.0000,1.0524,0,true,313782.2437,901387.9110,2740710.3699,8130860.0630,1.0409,15,true,988569.8499,990631.3765,2826519.3253,15533952.6363,1.1289,0,AirEconomizer
35.0134,49.4026,442.0997,0.1682,0.8678,0.4974,true,994797.0809,609097.7414,1800724.9273,0.0000,1.3789,0,true,107387.2687,464505.1776,1439873.1266,5423380.5870,1.0409,7,true,357892.4716,517169.2700,1515309.3858,5316819.3565,1.1363,0,ChilledWater
17.3981,23.8627,1515.7296,0.1782,0.9787,0.6346,true,496021.4813,1691716.7353,6025651.1048,0.0000,1.0551,0,true,368129.2210,1678732.7294,6296666.1159,10014000.9363,1.0409,13,true,1154635.8490,1838126.7364,6483611.5946,18224237.7303,1.1283,0,AirEconomizer
31.6756,23.7589,786.2394,0.1773,2.1166,0.4674,true,1701734.0205,1129510.6651,2977168.7011,0.0000,1.3646,0,true,190943.9097,879997.9159,2405546.0375,8693123.0557,1.0409,0,true,613141.7779,967658.5274,2497826.3501,9452123.3004,1.1314,0,Evaporative
